tree_id,tweet_id,user_id,text,retweet_count,favorite_count
25_0,365276206381268995,3108351,"japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url>",365,36
25_1,365276459130040321,28591663,"“ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url> ” : (",0,0
25_2,365276568723013633,26127640,"very , very bad . “ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily <url>",8,1
25_3,365276721261449217,21624504,"if you post stories on twitter , i want to be able to read them right away , without signing in . thingsaboutsocial",0,0
25_4,365276837246545923,385219281,"saw that story today , absolutely horrible .",0,0
25_5,365276858700414977,19393682,"crap . rt : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url>",0,0
25_6,365276896558194689,140980387,"fabulous ... “ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url> ”",0,0
25_7,365277124132732929,32695795,"➤ rt : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url>",0,0
25_8,365277205376417793,1083324061,"“ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url> ” what ? ?",0,0
25_9,365277209260335106,18656865,the birth of godzilla,0,0
25_10,365277582511443969,53426964,"not having kids “ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . ”",0,1
25_11,365278597264580609,282696055,que vergüenza y como pretenden que la tierra no se queje,0,0
25_12,365279050085838848,1385348251,"“ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url> ”",0,0
25_13,365279143945969665,27651304,"“ : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url> ” this can't be good !",0,0
25_14,365280061449973765,132556049,how much radiation/gallon ?,0,0
25_15,365280737617907712,440673352,wow ! ! !,0,0
25_16,365281835439235073,28515818,"“ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url> ” seriously ?",0,1
25_17,365282120865812483,13659932,"what ? ! “ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url> ”",0,0
25_18,365282175412736000,1278782514,need to take another look into validity of 12-30-11 story about seals . <url>,0,0
25_19,365282551599865856,375167309,"“ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url> ”",0,0
25_20,365282855393312768,144259665,and where are the experts to stop it ? and the institutions to demand an immediately stop ? b/c fines are not so important now .,0,0
25_21,365283491761500162,14640847,"“ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url> ”",0,0
25_22,365283497201500161,177792360,we have to stop it now !,0,0
25_23,365284438143283201,853540680,not good for sushi lovers,0,0
25_24,365285530361016321,924164120,there is no try ! do,0,0
25_25,365285862470193153,90344035,"i knew it ! “ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url> ”",0,0
25_26,365285931445522432,20924165,"not cool . rt : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url>",1,0
25_27,365285941314727937,1263078506,"“ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url> ”",0,0
25_28,365286650873516033,271121416,"“ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url> ” : (",0,0
25_29,365288804560543746,574967008,"“ : fukushima nuclear plant leaks 80,000 gal . of radioactive water in ocean daily . <url> ” - we need to care about this !",0,0
25_30,365289954496102402,368622279,"“ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url> ” godzirraaaa !",0,0
25_31,365290137925595136,18523548,"so sad “ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url> ”",0,0
25_32,365292056354107393,73132440,"“ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url> ”",0,0
25_33,365293407662379008,18834099,"“ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url> ” scarey !",0,0
25_34,365293930394304512,594064662,"ahh man , it's whatever .",0,0
25_35,365293952338903040,67801216,amazing stuff like this doesn't grab more people's attention . guess it's not entertaining enough . smh,0,0
25_36,365295853721747456,11628952,"ウォールストリートジャーナル “ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url>",0,0
25_37,365296357252153344,58191970,"hm gal does it hold ? rt “ : japan : fukushima nuc plant is leaking 80,000 gal radioactive h2o into ocean daily . <url> ”",0,0
25_38,365297823211716609,2208841,"seems like a problem . rt : fukushima nuke plant is leaking 80,000 gallons of radioactive water into ocean daily . <url>",1,0
25_39,365299558676316160,287018260,"! ! ! rt : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url>",0,0
25_40,365300921892216833,38277309,"“ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url> ”",0,0
25_41,365302315244195843,900904009,".......damn . “ : japan : fukushima nuclear plant leaking 80,000 gallons of radioactive water into ocean daily . <url> ”",0,1
25_42,365306202164441088,14414085,"that can't be good : fukushima nuclear plant leaking 80,000 gallons of radioactive water into ocean daily <url> via",0,0
25_43,365318676527841281,264226876,"yuh-what ? ! “ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url> ”",0,0
25_44,365322107544027137,311926783,": ( “ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url> ”",0,0
25_45,365322900271665154,15305584,": japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url>",0,0
25_46,365324796822691841,146334704,"“ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url> ” special",0,0
25_47,365325535095701504,37464855,"“ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily ” sounds like a problem worth fixing",0,0
25_48,365326942976753665,1219928870,will godzilla soon rise from the surf ?,0,0
25_49,365327229896499202,1629536130,"“ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . ” terrible . something needs to be done",0,0
25_50,365345586184069121,41746754,"“ : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url> ” insane !",0,0
25_51,365352467862536192,410481154,whattt ! ! ! unbelievable ! shame on them and we all pay the consequences !,0,1
25_52,365449207143874561,1650887510,None,0,0
25_53,365534848569450496,981453936,"this will in turn contaminate the food chain in much of the north pacific as far away as hawaii , alaska , and maybe the u.s . coast .",0,0
25_54,365662549917708289,18529868,": japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url>",0,0
25_55,366105193957429248,15739097,"disaster rt : japan : fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily . <url>",4,1
26_0,365497016098369536,64643056,water leaks at fukushima could contaminate entire pacific ocean <url>,117,19
26_1,365497231425544192,582641228,' : water leaks at fukushima could contaminate entire pacific ocean <url> ' well ... shit .,0,0
26_2,365497247271628800,354917016,“ : water leaks at fukushima could contaminate entire pacific ocean <url> ”,0,0
26_3,365497409985445889,1183414735,big surprise !,0,0
26_4,365498735234519041,142252202,太平洋全域汚染 … rt water leaks at fukushima could contaminate entire pacific ocean <url>,0,0
26_5,365501776184614915,14812754,good times . “ : water leaks at fukushima could contaminate entire pacific ocean <url> ”,0,0
26_6,365503691798740993,18832562,perfect opening for a godzilla relaunch.. .,0,0
26_7,365504615506128896,184622319,“ : water leaks at fukushima could contaminate entire pacific ocean <url> ” scary stuff ! ! !,0,0
26_8,365509108796895232,80145408,we don't know what's happening so let's make a sweeping statement .,0,0
26_9,365534703769493504,626272791,“ : water leaks at fukushima could contaminate entire pacific ocean <url> ” tf ? ! not cool japan .... not cool !,0,0
26_10,365542998496391169,21261686,terrifying story rt : water leaks at fukushima could contaminate entire pacific ocean <url>,0,0
26_11,365600960501923842,55260264,“ : water leaks at fukushima could contaminate entire pacific ocean <url> ”,0,0
27_0,366025766183514112,279390084,japanese government says fukushima nuclear plant is leaking 300 tons of radioactive water into the ocean every day <url>,447,60
27_1,366025929341927424,591924547,what,0,0
27_2,366026020928757760,24663606,how come american media aint covering this ?,0,0
27_3,366026113081815040,1383534720,amazing,0,0
27_4,366026211757006848,100691844,it has to be intentional.the bible says the 1/3 of the ocean will die.....the bible speaks truth !,0,0
27_5,366026236469841920,450094585,how angry does this make u ! ? unbelievable,0,0
27_6,366026267025346560,39549399,new godzilla movie in 2014,0,0
27_7,366026527483240448,16500317,this is how godzilla happens rt fukushima nuclear plant is leaking 300 tons of radioactive water into the ocean every day,0,1
27_8,366026665354211328,16861566,.. .,0,0
27_9,366030041886363648,67155032,welp . “ : japanese government says fukushima nuclear plant is leaking 300 tons of radioactive water into the ocean every day ',1,0
27_10,366031347648696320,27694600,thus preserving anime nonsense for a whole new generation !,0,0
27_11,366033165795598337,218362752,why the fuck is this not a priority,0,0
27_12,366034174886424577,302410887,my god thats sooo bad and sad : (,0,0
27_13,366034438909464576,321449895,is that a godzilla i hear roaring ?,0,0
27_14,366036254195855360,24736074,the ultimate setup for the godzilla remake . well played japan . well played.. .,0,0
27_15,366037651356254209,15153632,"not saying it's okay that fukushima is still leaking , but bear in mind that seawater is radioactive to begin with.. .",0,0
27_16,366044943581593601,803305921,the start of godzilla ? .. .,0,0
27_17,366112512669786112,277090315,“ : japanese government says fukushima nuclear plant is leaking 300 tons of radioactive water into the ocean every day,0,0
27_18,366158973025529857,81347104,9 millions of contaminated water every month .,1,0
27_19,366209468578537472,498463892,freakin sad.. .,0,0
28_0,366205297557110784,64643056,"details : radioactive water from under fukushima has risen 60cm above protective barrier , freely leaking to ocean <url>",149,12
28_1,366223570541625346,217916792,something has to be done : scientists everywhere call to thinking .,0,0
